-6,9.000024354856436,10.192719056513978,11.342528013984836,12.493140229639131,13.644386303872222,14.795644180047319,15.947015057925636
-5.844221105527638,8.766362166702857,9.959050730900204,11.10885967274985,12.259471887944033,13.410717962160886,14.561975838335544,15.713346716223269
-5.688442211055277,8.532702174976485,9.725382455592536,10.875191332394422,12.025803546317222,13.177049620537282,14.328307496709144,15.479678374360532
-5.532663316582915,8.299043822594381,9.491714244247783,10.641522993210856,11.792135204773286,12.943381279013515,14.094639155179841,15.246010032315233
-5.376884422110553,8.065388097218982,9.258046113274686,10.407854655578944,11.558466863330692,12.70971293760357,13.860970813761138,15.012341690062124
-5.221105527638191,7.831735519357302,9.024378081342004,10.17418631999071,11.324798522012127,12.476044596323598,13.627302472468562,14.778673347571235
-5.065326633165829,7.5980884562887425,8.790710174118688,9.940517987081755,11.091130180846001,12.242376255192246,13.393634131319875,14.545005004809244
-4.909547738693467,7.364444784283553,8.557042420524203,9.706849657671343,10.857461839867764,12.008707914230918,13.159965790335828,14.311336661737256
-4.7537688442211055,7.130811132802554,8.323374861841424,9.473181332813262,10.623793499121717,11.775039573464742,12.926297449539932,14.077668318310698
-4.597989949748744,6.897181477329115,8.089707544380959,9.239513013860456,10.390125158663245,11.541371232922303,12.692629108959304,13.843999974478676
-4.442211055276382,6.66357044560191,7.856040533146844,9.005844702547718,10.156456818561672,11.307702892636744,12.458960768625087,13.610331630181813
-4.28643216080402,6.429968582359445,7.62237390380315,8.772176401094054,9.92278847890368,11.074034552646342,12.225292428572878,13.376663285353269
-4.130653266331659,6.1963832304228585,7.388707756405906,8.538508112338416,9.689120139798254,10.840366212995272,11.991624088843865,13.142994939915825
-3.9748743718592965,5.9628088688529655,7.155042213782429,8.304839839904236,9.455451801381688,10.606697873734378,11.757955749484848,12.90932659378138
-3.819095477386935,5.729289403559562,6.921377436081489,8.071171588414593,9.221783463825115,10.373029534922804,11.524287410549517,12.675658246848613
-3.663316582914573,5.495790970820449,6.687713618932893,7.83750336376089,8.988115127343365,10.139361196628329,11.290619072099133,12.4419898990026
-3.507537688442211,5.262350050404186,6.4540510152567965,7.60383517344592,8.754446792206254,9.905692858929319,11.056950734204065,12.208321550111396
-3.351758793969849,5.028936969415087,6.220389940223486,7.370167027016887,8.520778458752844,9.672024521916027,10.823282396944045,11.974653200025472
-3.1959798994974875,4.795641708623343,5.986730796114812,7.136498936613555,8.287110127409214,9.438356185693115,10.58961406041046,11.740984848573886
-3.040201005025126,4.562371373081053,5.753074086791549,6.902830917664306,8.053441798711624,9.204687850380747,10.355945724706697,11.507316495563309
-2.8844221105527637,4.329273620919092,5.51942045229699,6.669162989766375,7.819773473334309,8.97101951611754,10.12227738995074,11.273648140773934
-2.728643216080402,4.096316995148016,5.285770699280148,6.435495177798524,7.586105152125932,8.73735118306392,9.888609056275746,11.039979783957273
-2.5728643216080402,3.863483504340347,5.0521258477920785,6.201827513331494,7.352436836154874,8.503682851404127,9.65494072383277,10.806311424832836
-2.4170854271356785,3.630983167418741,4.818487184317169,5.968160036411305,7.118768526766509,8.270014521351369,9.421272392792131,10.572643063084893
-2.2613065326633164,3.3987101081920352,4.584856335488248,5.734492797815232,6.885100225655462,8.036346193150681,9.187604063345503,10.338974698359037
-2.1055276381909547,3.1668862008023733,4.351235351579017,5.500825861907569,6.651431934956833,7.802677867085222,8.953935735707978,10.105306330259058
